Gemeinde,Einwohner,Website,Contact Name,Email,Phone,Email Status,Notes
Fraureuth,  4 994,https://fraureuth.de,,,,,
"Oberviechtach, St",  4 994,https://oberviechtach.de,,,,,
Königsmoos,  4 994,https://koenigsmoos.de,,,,,
Eriskirch,  4 992,https://eriskirch.de,,,,,
Illerkirchberg,  4 989,https://illerkirchberg.de,,,,,
Halsbrücke,  4 983,https://halsbruecke.de,,,,,
Mudau,  4 982,https://mudau.de,,,,,
Schacht-Audorf,  4 973,No Website,,,,,
Denkendorf,  4 972,https://denkendorf.de,,,,,
Wildeck,  4 971,https://wildeck.de,,,,,
Büsum,  4 970,https://buesum.de,,,,,
"Marienmünster, Stadt",  4 970,https://marienmuenster.de,,,,,
"Wiesentheid, M",  4 969,https://wiesentheid.de,,,,,
"Hohenwart, M",  4 968,No Website,,,,,
"Amöneburg, Stadt",  4 963,No Website,,,,,
Velpke,  4 961,https://velpke.de,,,,,
Mammendorf,  4 961,No Website,,,,,
Alheim,  4 959,https://alheim.de,,,,,
"Duingen, Flecken",  4 957,No Website,,,,,
"Thum, Stadt",  4 956,https://stadt-thum.de,,,,,
Scheyern,  4 955,No Website,,,,,
Neuhausen/Spree / Kopańce/Sprjewja,  4 954,https://neuhausen-spree.de,,,,,
"Windischeschenbach, St",  4 953,https://windischeschenbach.de,,,,,
"Todtnau, Stadt",  4 952,https://todtnau.de,,,,,
"Emmelshausen, Stadt",  4 948,https://emmelshausen.de,,,,,
"Hollfeld, St",  4 947,https://hollfeld.de,,,,,
Unterschneidheim,  4 945,https://unterschneidheim.de,,,,,
"Niederstetten, Stadt",  4 941,https://niederstetten.de,,,,,
"Freinsheim, Stadt",  4 939,https://freinsheim.de,,,,,
Hartheim am Rhein,  4 937,https://hartheim-am-rhein.de,,,,,
"Oppenau, Stadt",  4 936,https://oppenau.de,,,,,
Salzhausen,  4 934,No Website,,,,,
Gschwend,  4 933,https://gschwend.de,,,,,
Seelbach,  4 930,https://seelbach-online.de,,,,,
Lenting,  4 930,https://lenting.de,,,,,
"Schöllnach, M",  4 928,No Website,,,,,
"Rennertshofen, M",  4 925,No Website,,,,,
Kürnach,  4 921,https://kuernach.de,,,,,
Mintraching,  4 917,https://mintraching.de,,,,,
Hammersbach,  4 913,No Website,,,,,
Mömlingen,  4 913,https://moemlingen.de,,,,,
Möhrendorf,  4 912,https://moehrendorf.de,,,,,
Inzell,  4 911,https://inzell.de,,,,,
Hochdorf,  4 903,https://hochdorf.de,,,,,
Niedernberg,  4 902,https://niedernberg.de,,,,,
Hohenahr,  4 900,https://hohenahr.de,,,,,
Weilerbach,  4 898,https://weilerbach.de,,,,,
Heeslingen,  4 896,https://heeslingen.de,,,,,
"Tönning, Stadt",  4 895,https://toenning.de,,,,,
Raschau-Markersbach,  4 890,https://raschau-markersbach.de,,,,,
Herzlake,  4 886,https://herzlake.de,,,,,
Callenberg,  4 879,https://callenberg.de,,,,,
Gemmrigheim,  4 869,https://gemmrigheim.de,,,,,
Aglasterhausen,  4 869,https://aglasterhausen.de,,,,,
"Dahme/Mark, Stadt",  4 868,No Website,,,,,
"Trendelburg, Stadt",  4 867,https://trendelburg.de,,,,,
Stadecken-Elsheim,  4 866,https://stadecken-elsheim.de,,,,,
"Hilders, Marktgemeinde",  4 859,https://hilders.de,,,,,
"Iphofen, St",  4 859,https://iphofen.de,,,,,
Waldsolms,  4 856,https://waldsolms.de,,,,,
Oderwitz,  4 855,https://oderwitz.de,,,,,
Stockheim,  4 853,No Website,,,,,
Inning a.Ammersee,  4 850,https://inning.de,,,,,
Otterfing,  4 849,https://otterfing.de,,,,,
Tespe,  4 848,No Website,,,,,
Badbergen,  4 846,No Website,,,,,
"Scheinfeld, St",  4 846,https://scheinfeld.de,,,,,
"Reichenbach/O.L., Stadt",  4 844,https://reichenbach-ol.de,,,,,
"Tengen, Stadt",  4 840,https://tengen.de,,,,,
Winhöring,  4 837,https://winhoering.de,,,,,
Lähden,  4 835,No Website,,,,,
Appen,  4 834,https://appen.de,,,,,
Mittenaar,  4 833,https://mittenaar.de,,,,,
"Kröpelin, Stadt",  4 829,https://stadt-kroepelin.de,,,,,
"Niederstotzingen, Stadt",  4 828,https://stadt-niederstotzingen.de,,,,,
"Wilthen, Stadt",  4 827,https://wilthen.de,,,,,
"Lauchheim, Stadt",  4 827,https://lauchheim.de,,,,,
Asbach-Bäumenheim,  4 825,https://asbach-baeumenheim.de,,,,,
"Geisa, Stadt",  4 823,No Website,,,,,
Willingshausen,  4 822,https://willingshausen.de,,,,,
Stetten am kalten Markt,  4 821,No Website,,,,,
Emmingen-Liptingen,  4 819,https://emmingen-liptingen.de,,,,,
Bodman-Ludwigshafen,  4 810,https://bodman-ludwigshafen.de,,,,,
"Lommatzsch, Stadt",  4 805,https://lommatzsch.de,,,,,
Herbertingen,  4 805,https://herbertingen.de,,,,,
Eisingen,  4 802,https://eisingen.de,,,,,
Rückersdorf,  4 799,https://rueckersdorf.de,,,,,
"Bischofsheim i.d.Rhön, St",  4 799,https://bischofsheim-rhoen.de,,,,,
Leidersbach,  4 795,https://leidersbach.de,,,,,
Waldbrunn,  4 794,https://waldbrunn.de,,,,,
Ebhausen,  4 786,https://ebhausen.de,,,,,
Gablingen,  4 785,https://gablingen.de,,,,,
"Frontenhausen, M",  4 784,No Website,,,,,
"Groß-Bieberau, Stadt",  4 782,No Website,,,,,
Röttenbach,  4 782,https://roettenbach.de,,,,,
Seddiner See,  4 781,https://seddiner-see.de,,,,,
"Harpstedt, Flecken",  4 780,https://harpstedt.de,,,,,
Breitscheid,  4 780,No Website,,,,,
"Wörth a.Main, St",  4 779,https://woerth-am-main.de,,,,,
"Crivitz, Stadt",  4 778,https://stadt-crivitz.de,,,,,
"Weismain, St",  4 774,No Website,,,,,
"Seehausen (Altmark), Hansestadt",  4 773,https://seehausen-altmark.de,,,,,
Neukirch/Lausitz,  4 770,https://neukirch-lausitz.de,,,,,
"Triberg im Schwarzwald, Stadt",  4 767,https://triberg.de,,,,,
Bernried,  4 761,https://bernried.de,,,,,
Finsing,  4 757,https://finsing.de,,,,,
Buchholz (Westerwald),  4 756,https://buchholz-westerwald.de,,,,,
Börnsen,  4 751,No Website,,,,,
"Eggesin, Stadt",  4 748,https://eggesin.de,,,,,
Ötisheim,  4 748,https://oetisheim.de,,,,,
"Pausa-Mühltroff, Stadt",  4 745,https://stadt-pausa-muehltroff.de,,,,,
Niederwiesa,  4 745,https://gemeinde-niederwiesa.de,,,,,
Kutenholz,  4 743,No Website,,,,,
"Schömberg, Stadt",  4 741,https://schoemberg.de,,,,,
Hochspeyer,  4 738,No Website,,,,,
Oberhaid,  4 734,https://oberhaid.de,,,,,
Marklohe,  4 731,No Website,,,,,
"Adorf/Vogtl., Stadt",  4 729,https://vogtlandkreis.de,,,,,
Hesel,  4 726,https://hesel.de,,,,,
Allmendingen,  4 717,https://allmendingen.de,,,,,
"Lübtheen, Stadt",  4 715,No Website,,,,,
Malschwitz / Malešecy,  4 714,No Website,,,,,
"Schönberg, Stadt",  4 711,https://schoenberg.de,,,,,
Altenstadt a.d.Waldnaab,  4 707,https://altenstadt.de,,,,,
Diemelsee,  4 706,https://diemelsee.de,,,,,
"Müllrose, Stadt",  4 705,https://muellrose.de,,,,,
Ebersburg,  4 704,https://ebersburg.de,,,,,
Suderburg,  4 703,https://suderburg.de,,,,,
"Bad Bocklet, M",  4 702,https://badbocklet.de,,,,,
Gutach im Breisgau,  4 701,https://gutach.de,,,,,
"Aindling, M",  4 701,No Website,,,,,
"Marlow, Stadt",  4 694,https://stadt-marlow.de,,,,,
Böbingen an der Rems,  4 691,https://boebingen.de,,,,,
"Nassau, Stadt",  4 688,https://stadt-nassau.de,,,,,
Maselheim,  4 686,https://maselheim.de,,,,,
"Herbstein, Stadt",  4 685,No Website,,,,,
Söhrewald,  4 677,No Website,,,,,
Vogt,  4 676,https://Gemeinde-vogt.de,,,,,
Hörsel,  4 673,https://hoersel.de,,,,,
Altdorf,  4 672,No Website,,,,,
Waldfischbach-Burgalben,  4 671,No Website,,,,,
Freden (Leine),  4 669,https://freden.de,,,,,
Neunkirchen a.Sand,  4 669,https://neunkirchen.de,,,,,
Forbach,  4 665,https://forbach.de,,,,,
"Heringen/Helme, Stadt",  4 659,https://heringen.de,,,,,
"Heideck, St",  4 659,https://heideck.de,,,,,
"Vellberg, Stadt",  4 654,https://vellberg.de,,,,,
Neuenkirchen,  4 652,No Website,,,,,
"Königsbrück, Stadt",  4 651,https://koenigsbrueck.de,,,,,
"Burgheim, M",  4 651,https://burgheim.de,,,,,
"Krautheim, Stadt",  4 650,https://krautheim.de,,,,,
Löhnberg,  4 645,No Website,,,,,
Wöllstein,  4 638,No Website,,,,,
"Bad Buchau, Stadt",  4 636,https://bad-buchau.de,,,,,
Kreischa,  4 629,https://kreischa.de,,,,,
Edling,  4 629,https://edling.de,,,,,
"Amt Creuzburg, Stadt",  4 628,https://amt-creuzburg.de,,,,,
Bellenberg,  4 627,https://bellenberg.de,,,,,
Berg,  4 623,https://bergheim.de,,,,,
"Rattelsdorf, M",  4 619,No Website,,,,,
Mohlsdorf-Teichwolframsdorf,  4 618,https://mohlsdorf-teichwolframsdorf.de,,,,,
Vierkirchen,  4 614,https://vierkirchen.de,,,,,
Oy-Mittelberg,  4 614,https://oy-mittelberg.de,,,,,
Sennfeld,  4 612,https://sennfeld.de,,,,,
Breitungen/Werra,  4 611,https://breitungen.de,,,,,
Aßling,  4 608,https://assling.de,,,,,
Cunewalde,  4 606,https://cunewalde.de,,,,,
Kruft,  4 603,https://kruft.de,,,,,
Owingen,  4 603,https://owingen.de,,,,,
Rettenberg,  4 601,https://rettenberg.de,,,,,
Limbach,  4 600,https://limbach.de,,,,,
Bubenreuth,  4 599,https://bubenreuth.de,,,,,
Eberhardzell,  4 598,https://eberhardzell.de,,,,,
"Frammersbach, M",  4 597,No Website,,,,,
"Freyburg (Unstrut), Stadt",  4 596,No Website,,,,,
Fichtenau,  4 595,https://fichtenau.de,,,,,
"Creglingen, Stadt",  4 595,https://creglingen.de,,,,,
Bönningstedt,  4 593,https://boenningstedt.de,,,,,
Hosenfeld,  4 593,No Website,,,,,
Gingen an der Fils,  4 591,https://gingen.de,,,,,
Vöhringen,  4 590,https://voehringen.de,,,,,
Grebenhain,  4 585,https://grebenhain.de,,,,,
"Hagenburg, Flecken",  4 584,No Website,,,,,
Moorrege,  4 579,https://moorrege.de,,,,,
Seeon-Seebruck,  4 575,https://seeon-seebruck.de,,,,,
Badenweiler,  4 574,https://badenweiler.de,,,,,
Mietingen,  4 574,https://mietingen.de,,,,,
Rheinbreitbach,  4 566,https://rheinbreitbach.de,,,,,
"Tann (Rhön), Stadt",  4 565,https://tann-rhoen.de,,,,,
Rot an der Rot,  4 565,https://rot.de,,,,,
Stegen,  4 564,https://stegen.de,,,,,
Utting am Ammersee,  4 564,https://utting.de,,,,,
Hankensbüttel,  4 562,https://hankensbuettel.de,,,,,
"Wachenheim an der Weinstraße, Stadt",  4 561,https://wachenheim.de,,,,,
Meinhard,  4 560,No Website,,,,,
"Baumholder, Stadt",  4 560,https://baumholder.de,,,,,
Windhagen,  4 550,https://windhagen.de,,,,,
Nehren,  4 550,https://nehren.de,,,,,
Rhede (Ems),  4 547,https://rhede-ems.de,,,,,
Striegistal,  4 546,No Website,,,,,
"Gerabronn, Stadt",  4 546,https://gerabronn.de,,,,,
Rockenberg,  4 545,https://rockenberg.de,,,,,
Sankt Wolfgang,  4 545,No Website,,,,,
"Ehrenfriedersdorf, Stadt",  4 541,https://stadt-ehrenfriedersdorf.de,,,,,
Sonnefeld,  4 538,https://sonnefeld.de,,,,,
"Hallenberg, Stadt",  4 537,https://stadt-hallenberg.de,,,,,
Apensen,  4 535,No Website,,,,,
"Dahn, Stadt",  4 532,https://dahn.de,,,,,
"Putbus, Stadt",  4 531,https://putbus.de,,,,,
Steinhöfel,  4 527,No Website,,,,,
Dornum,  4 527,https://dornum.de,,,,,
Anger,  4 526,No Website,,,,,
Engelsbrand,  4 525,https://engelsbrand.de,,,,,
"Bruck i.d.OPf., M",  4 524,No Website,,,,,
Lautertal,  4 520,https://lautertal.de,,,,,
Poppenhausen,  4 518,https://poppenhausen.de,,,,,
Güntersleben,  4 518,https://guentersleben.de,,,,,
Bahlingen am Kaiserstuhl,  4 514,https://bahlingen.de,,,,,
"Bad Berneck i.Fichtelgebirge, St",  4 510,https://badberneck.de,,,,,
Olbersdorf,  4 509,https://olbersdorf.de,,,,,
Ober-Olm,  4 505,https://ober-olm.de,,,,,
Ummendorf,  4 503,https://ummendorf.de,,,,,
"Zell a.Main, M",  4 500,No Website,,,,,
Walkenried,  4 499,No Website,,,,,
Röthlein,  4 498,https://roethlein.de,,,,,
"Augustusburg, Stadt",  4 495,No Website,,,,,
Affalterbach,  4 494,https://affalterbach.de,,,,,
Feldberger Seenlandschaft,  4 490,https://feldberger-seenlandschaft.de,,,,,
Kirchberg i.Wald,  4 490,https://kirchberg.de,,,,,
Fridolfing,  4 489,https://fridolfing.de,,,,,
Grabenstätt,  4 489,https://grabenstaett.de,,,,,
"Rauschenberg, Stadt",  4 488,https://rauschenberg.de,,,,,
Altenmünster,  4 488,https://altenmuenster.de,,,,,
Neufahrn i.NB,  4 488,https://neufahrn.de,,,,,
"Hartenstein, Stadt",  4 486,No Website,,,,,
Adlkofen,  4 486,https://adlkofen.de,,,,,
Lindhorst,  4 482,https://gemeinde-lindhorst.de,,,,,
Anzing,  4 482,https://anzing.de,,,,,
"Liebenwalde, Stadt",  4 481,https://liebenwalde.de,,,,,
Nienstädt,  4 476,No Website,,,,,
Obing,  4 475,https://obing.de,,,,,
Barchfeld-Immelborn,  4 473,https://barchfeld-immelborn.de,,,,,
Dischingen,  4 462,https://dischingen.de,,,,,
Albershausen,  4 460,https://albershausen.de,,,,,
Breitengüßbach,  4 457,https://breitenguessbach.de,,,,,
"Kirchberg an der Jagst, Stadt",  4 456,https://kirchberg-jagst.de,,,,,
Hartmannsdorf,  4 453,No Website,,,,,
Wörth,  4 453,https://woerth.de,,,,,
"Strasburg (Uckermark), Stadt",  4 451,https://strasburg-uckermark.de,,,,,
Gessertshausen,  4 451,https://gessertshausen.de,,,,,
"Schönau, Stadt",  4 449,No Website,,,,,
"Rabenau, Stadt",  4 448,https://rabenau-sachsen.de,,,,,
"Rennerod, Stadt",  4 448,https://rennerod.de,,,,,
Buggingen,  4 448,https://buggingen.de,,,,,
"Triefenstein, M",  4 448,No Website,,,,,
Knüllwald,  4 447,No Website,,,,,
Bodenwöhr,  4 446,https://bodenwoehr.de,,,,,
Leiferde,  4 445,https://leiferde.de,,,,,
Mittelbiberach,  4 441,https://mittelbiberach.de,,,,,
Neuburg a.Inn,  4 441,No Website,,,,,
"Osterheide, gemfr. Bezirk",  4 437,No Website,,,,,
Neureichenau,  4 436,https://neureichenau.de,,,,,
Großhabersdorf,  4 434,https://grosshabersdorf.de,,,,,
"Peitz/Picnjo, Stadt",  4 427,https://peitz.de,,,,,
Maikammer,  4 423,https://maikammer.de,,,,,
"Schwarzenbach a.Wald, St",  4 417,https://schwarzenbach-wald.de,,,,,
Deggenhausertal,  4 412,https://deggenhausertal.de,,,,,
"Nastätten, Stadt",  4 409,No Website,,,,,
Hardthausen am Kocher,  4 409,https://hardthausen.de,,,,,
"Offingen, M",  4 401,https://offingen.de,,,,,
Milower Land,  4 400,No Website,,,,,
Sonnenstein,  4 400,No Website,,,,,
Dahlem,  4 400,https://dahlem.de,,,,,
"Scheidegg, M",  4 400,https://scheidegg.de,,,,,
"Eschenbach i.d.OPf., St",  4 399,https://eschenbach-opf.de,,,,,
Großbettlingen,  4 397,https://grossbettlingen.de,,,,,
"Simbach, M",  4 394,https://simbach.de,,,,,
Reinhardshagen,  4 391,https://reinhardshagen.de,,,,,
"Rothenburg/O.L., Stadt",  4 389,https://rothenburg-ol.de,,,,,
Weisenheim am Sand,  4 387,https://weisenheim-am-sand.de,,,,,
Aldersbach,  4 383,https://aldersbach.de,,,,,
"Wyk auf Föhr, Stadt",  4 380,https://foehr.de,,,,,
"Dransfeld, Stadt",  4 378,https://dransfeld.de,,,,,
"Maßbach, M",  4 377,No Website,,,,,
Heiligengrabe,  4 376,https://heiligengrabe.de,,,,,
Münsing,  4 375,https://muensing.de,,,,,
"Dargun, Stadt",  4 371,https://dargun.de,,,,,
"Wilster, Stadt",  4 369,https://wilster.de,,,,,
"Lauenau, Flecken",  4 367,https://lauenau.de,,,,,
"Heimbach, Stadt",  4 365,No Website,,,,,
Starzach,  4 365,https://starzach.de,,,,,
"Eging a.See, M",  4 362,https://eging.de,,,,,
Leiblfing,  4 354,https://leiblfing.de,,,,,
Untereisesheim,  4 349,https://untereisesheim.de,,,,,
Feldafing,  4 343,https://feldafing.de,,,,,
Mögglingen,  4 339,https://moegglingen.de,,,,,
Oppenweiler,  4 339,https://oppenweiler.de,,,,,
"Schöllkrippen, M",  4 338,No Website,,,,,
Sprendlingen,  4 337,https://sprendlingen.de,,,,,
Traitsching,  4 337,https://traitsching.de,,,,,
Hohentengen,  4 335,https://hohentengen.de,,,,,
Ebersbach,  4 332,https://ebersbach.de,,,,,
Riederich,  4 331,No Website,,,,,
Ihrlerstein,  4 329,https://ihrlerstein.de,,,,,
Grettstadt,  4 329,https://grettstadt.de,,,,,
Wachau,  4 328,https://wachau.de,,,,,
"Neubeuern, M",  4 327,No Website,,,,,
"Röhrnbach, M",  4 325,No Website,,,,,
Ellerbek,  4 322,https://ellerbek.de,,,,,
Amtzell,  4 322,https://amtzell.de,,,,,
"Bürgstadt, M",  4 319,https://buergstadt.de,,,,,
"Baruth/Mark, Stadt",  4 318,No Website,,,,,
"Tambach-Dietharz/Thür. Wald, Stadt",  4 318,https://tambach-dietharz.de,,,,,
"Gößweinstein, M",  4 316,https://goessweinstein.de,,,,,
Friolzheim,  4 310,https://friolzheim.de,,,,,
Surwold,  4 308,https://surwold.de,,,,,
Dürrröhrsdorf-Dittersbach,  4 307,https://duerrroehrsdorf-dittersbach.de,,,,,
Sörup,  4 306,No Website,,,,,
Drage,  4 306,https://drage.de,,,,,
Schenklengsfeld,  4 296,https://schenklengsfeld.de,,,,,
"Gräfenberg, St",  4 294,https://graefenberg.de,,,,,
Dietingen,  4 291,https://dietingen.de,,,,,
"Pressath, St",  4 289,https://pressath.de,,,,,
Empfingen,  4 286,https://empfingen.de,,,,,
Aichhalden,  4 286,https://aichhalden.de,,,,,
Biessenhofen,  4 285,https://biessenhofen.de,,,,,
"Donaustauf, M",  4 284,No Website,,,,,
Eurasburg,  4 283,No Website,,,,,
Winkelhaid,  4 278,https://winkelhaid.de,,,,,
Zaberfeld,  4 276,https://zaberfeld.de,,,,,
Althütte,  4 276,https://althuette.de,,,,,
"Reichenberg, M",  4 274,No Website,,,,,
"Hornberg, Stadt",  4 271,https://hornberg.de,,,,,
Boxberg/O.L. / Hamor,  4 270,https://boxberg-ol.de,,,,,
"Kühbach, M",  4 268,No Website,,,,,
Waldaschaff,  4 266,https://waldaschaff.de,,,,,
Rheinhausen,  4 265,https://rheinhausen.de,,,,,
Büchlberg,  4 265,https://buechlberg.de,,,,,
Maulburg,  4 264,https://maulburg.de,,,,,
"Gefrees, St",  4 264,https://gefrees.de,,,,,
"Loitz, Stadt",  4 262,https://loitz.de,,,,,
Hohenthann,  4 262,https://hohenthann.de,,,,,
"Tittling, M",  4 262,https://tittling.de,,,,,
Vogtei,  4 260,No Website,,,,,
"Schnaittenbach, St",  4 260,https://schnaittenbach.de,,,,,
Burgrieden,  4 255,https://burgrieden.de,,,,,
Eching,  4 255,https://eching.de,,,,,
Wiesenburg/Mark,  4 253,No Website,,,,,
"Rheinböllen, Stadt",  4 249,No Website,,,,,
Freiamt,  4 249,https://freiamt.de,,,,,
"Selbitz, St",  4 249,https://selbitz.de,,,,,
Burg (Spreewald)/Bórkowy (Błota),  4 246,No Website,,,,,
Elmenhorst/Lichtenhagen,  4 243,https://elmenhorst-lichtenhagen.de,,,,,
Pfaffing,  4 242,https://pfaffing.de,,,,,
Waldalgesheim,  4 241,https://waldalgesheim.de,,,,,
Weinbach,  4 233,https://weinbach.de,,,,,
Görwihl,  4 233,https://goerwihl.de,,,,,
Neuzelle,  4 232,https://neuzelle.de,,,,,
"Waldkappel, Stadt",  4 231,https://waldkappel.de,,,,,
"Neckarbischofsheim, Stadt",  4 230,https://neckarbischofsheim.de,,,,,
"Wanfried, Stadt",  4 227,https://wanfried.de,,,,,
"Buchenberg, M",  4 227,https://buchenberg.de,,,,,
Twistetal,  4 226,https://gemeinde-twistetal.de,,,,,
Kranzberg,  4 226,https://kranzberg.de,,,,,
"Daaden, Stadt",  4 225,https://daaden.de,,,,,
Alfhausen,  4 224,No Website,,,,,
Hallerndorf,  4 219,https://hallerndorf.de,,,,,
Niederaichbach,  4 218,https://niederaichbach.de,,,,,
Schönheide,  4 216,No Website,,,,,
"Metten, M",  4 216,No Website,,,,,
Untersiemau,  4 215,https://untersiemau.de,,,,,
Thyrnau,  4 214,https://thyrnau.de,,,,,
Moorenweis,  4 214,https://moorenweis.de,,,,,
"Waldershof, St",  4 212,https://waldershof.de,,,,,
"Brück, Stadt",  4 209,No Website,,,,,
Wolpertswende,  4 209,No Website,,,,,
Burg (Dithmarschen),  4 206,https://burg-dithmarschen.de,,,,,
Bad Tabarz,  4 202,https://bad-tabarz.de,,,,,
Doberschau-Gaußig / Dobruša-Huska,  4 201,https://doberschau-gaussig.de,,,,,
Rott a.Inn,  4 200,https://rottinn.de,,,,,
Stammham,  4 198,https://stammham.de,,,,,
"Woldegk, Windmühlenstadt",  4 196,https://woldegk.de,,,,,
"Zinnowitz, Ostseebad",  4 194,https://zinnowitz.de,,,,,
Messel,  4 194,https://messel.de,,,,,
Cadenberge,  4 193,https://cadenberge.de,,,,,
Altenmarkt a.d.Alz,  4 193,https://altenmarkt.de,,,,,
"Buch, M",  4 192,No Website,,,,,
"Graal-Müritz, Ostseeheilbad",  4 183,https://graal-mueritz.de,,,,,
Schwebheim,  4 179,https://schwebheim.de,,,,,
Bockhorn,  4 179,No Website,,,,,
Bermatingen,  4 177,https://bermatingen.de,,,,,
Nordwestuckermark,  4 173,https://nordwestuckermark.de,,,,,
"Dahlen, Stadt",  4 171,No Website,,,,,
Emmerting,  4 171,No Website,,,,,
"Lambrecht (Pfalz), Stadt",  4 170,https://lambrecht-pfalz.de,,,,,
Wietzendorf,  4 169,https://wietzendorf.de,,,,,
"St. Blasien, Stadt",  4 169,https://stblasien.de,,,,,
Großdubrau / Wulka Dubrawa,  4 168,https://grossdubrau.de,,,,,
Tarmstedt,  4 167,No Website,,,,,
Amstetten,  4 166,No Website,,,,,
Kochel a.See,  4 165,https://kochel.de,,,,,
Rietz-Neuendorf,  4 164,No Website,,,,,
Mauer,  4 163,No Website,,,,,
"Geringswalde, Stadt",  4 158,https://geringswalde.de,,,,,
Gorxheimertal,  4 156,https://gorxheimertal.de,,,,,
Krostitz,  4 155,https://krostitz.de,,,,,
Rheinbrohl,  4 155,https://rheinbrohl.de,,,,,
"Stadtlauringen, M",  4 155,https://stadtlauringen.de,,,,,
Neckarwestheim,  4 154,https://neckarwestheim.de,,,,,
Buch a.Erlbach,  4 149,No Website,,,,,
"Niedernhall, Stadt",  4 142,https://niedernhall.de,,,,,
Ahorn,  4 141,https://ahorn.de,,,,,
Mönkeberg,  4 140,No Website,,,,,
"Massing, M",  4 140,https://massing.de,,,,,
Fronhausen,  4 139,No Website,,,,,
Freudenberg,  4 138,https://freudenberg-stadt.de,,,,,
Grasellenbach,  4 137,https://grasellenbach.de,,,,,
Langerringen,  4 136,https://langerringen.de,,,,,
"Lichtenfels, Stadt",  4 133,https://lichtenfels.de,,,,,
"Thurnau, M",  4 131,https://thurnau.de,,,,,
Fuchstal,  4 129,https://fuchstal.de,,,,,
Langenlonsheim,  4 126,https://langenlonsheim.de,,,,,
Niederau,  4 124,No Website,,,,,
Gondelsheim,  4 124,https://gondelsheim.de,,,,,
Niederfischbach,  4 119,No Website,,,,,
Amelinghausen,  4 118,https://amelinghausen.de,,,,,
Gelenau/Erzgeb.,  4 111,https://gelenau.de,,,,,
"Philippsthal (Werra), Marktgemeinde",  4 111,No Website,,,,,
"Thierhaupten, M",  4 108,https://thierhaupten.de,,,,,
"Wienhausen, Klostergemeinde",  4 107,No Website,,,,,
"Kirchberg (Hunsrück), Stadt",  4 107,https://kirchberg-hunsrueck.de,,,,,
"Zell (Mosel), Stadt",  4 107,No Website,,,,,
Langenbach,  4 105,No Website,,,,,
"Siegenburg, M",  4 103,https://landkreis-neumarkt.de,,,,,
Riegel am Kaiserstuhl,  4 102,https://gemeinde-riegel.de,,,,,
Großrinderfeld,  4 096,https://grossrinderfeld.de,,,,,
